"DATA_EXPLO","OCUPACIO","CODI_DISTRICTE","NOM_DISTRICTE","CODI_BARRI","NOM_BARRI","EMPLACAMENT","SUPERFICIE_OCUPADA","TAULES","CADIRES","ORDENACIO","VIGENCIA","X_ETRS89","Y_ETRS89","LATITUD","LONGITUD"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. ROSSELLO, 51","3.45",2.00,6.00,"Ordenació General","Anual","28545646","81786832","41.384435554778","2.1453991241333"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. COMTE BORRELL, 255","3.45",2.00,6.00,"Ordenació General","Anual","28896046","82077863","41.3870878121197","2.14955534142916"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. ROCAFORT, 185","9",4.00,16.00,"Ordenació General","Anual","28759080","81644854","41.383175738996","2.1479682371649"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. CONSELL DE CENT, 104","2.4",2.00,4.00,"Ordenació General","Anual","29090261","81349039","41.380540694495","2.15196331571585"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. CONSELL DE CENT, 189","4.5",2.00,8.00,"Ordenació General","Anual","29418210","81708618","41.3838081357161","2.15584309035081"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. ARAGO, 61","6",2.00,8.00,"Ordenació General","Anual","28891235","81378721","41.3807904649355","2.14957985598832"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. VILADOMAT, 175","9",4.00,16.00,"Ordenació General","Anual","29168243","81605339","41.3828559686338","2.1528658757764"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. CALABRIA, 267","6.75",3.00,12.00,"Ordenació General","Anual","28475968","82125108","41.3874760889031","2.14452592197006"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. COMTE BORRELL, 290","4.5",2.00,8.00,"Ordenació General","Anual","28676759","82332729","41.3893638826217","2.14690281224796"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. VALENCIA, 19","2.25",1.00,4.00,"Ordenació General","Anual","28708277","81385829","41.3808382937759","2.14739117892127"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. PROVENÇA, 99","2.25",1.00,4.00,"Ordenació General","Anual","28939172","81988324","41.3862851774905","2.15008160161982"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. ROSSELLO, 78","3.45",2.00,6.00,"Ordenació General","Anual","28843737","82051967","41.3868499508676","2.14893280318925"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","G.V.. CORTS CATALANES, 489","15.75",7.00,28.00,"Ordenació General","Anual","29413644","81330277","41.3804001464389","2.15583255835082"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. DIPUTACIO, 77","5.25",2.00,8.00,"Ordenació General","Anual","29315402","81420594","41.3812049762846","2.15464723513816"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. ENTENÇA, 116","8.55",3.00,12.00,"Ordenació General","Anual","28851034","81391210","41.3808993950259","2.14909765958312"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. CALABRIA, 232","4.5",2.00,8.00,"Ordenació General","Anual","28671045","81957292","41.3859819537235","2.14687868015671"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. CALABRIA, 100","9",4.00,16.00,"Distribució Prèvia","Anual","29335997","81277502","41.3799180043402","2.15491020073363"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. ARAGO, 124","4.5",2.00,8.00,"Ordenació General","Anual","29343019","81788903","41.3845246347331","2.15493453873083"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. PROVENÇA, 47","6.75",3.00,12.00,"Ordenació General","Temporada","28710916","81763544","41.3842404704409","2.14737829888058"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. CONSELL DE CENT, 82","4.8",4.00,8.00,"Ordenació General","Anual","28998846","81266841","41.3797923041239","2.15087979415928"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. PROVENÇA, 63","7.88",3.00,12.00,"Ordenació General","Anual","28786086","81848043","41.3850081799264","2.14826730945614"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. DIPUTACIO, 41","8.55",3.00,12.00,"Ordenació General","Anual","29107752","81217377","41.3793564016197","2.15218787691712"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. DIPUTACIO, 73","7.22",3.00,10.00,"Ordenació General","Anual","29297960","81403558","41.3810500063394","2.15444064686971"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. LONDRES, 25","4.65",3.00,8.00,"Ordenació General","Anual","28523229","82328791","41.3893147861188","2.14506710075667"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. LLANÇA, 15","22.8",8.00,32.00,"Ordenació General","Anual","28907618","80920997","41.3766693523068","2.1498294582917"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","AV. ROMA, 1","15.75",7.00,28.00,"Ordenació General","Anual","28407433","81408406","41.3810149236865","2.14379097164567"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. ARAGO, 119","6",5.00,10.00,"Ordenació General","Anual","29180386","81662288","41.3833699574283","2.15300443243911"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. ROCAFORT, 186","6.75",3.00,12.00,"Ordenació General","Anual","28717686","81719361","41.3838431300702","2.14746445785262"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. ENTENÇA, 72","5.7",2.00,8.00,"Ordenació General","Anual","29045732","81192187","41.3791240573318","2.15144919664228"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. CONSELL DE CENT, 121","1.2",1.00,2.00,"Ordenació General","Anual","29129974","81425847","41.3812359765116","2.15242922630615"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. DIPUTACIO, 111","9",3.00,12.00,"Ordenació General","Anual","29420654","81534099","41.3822365170927","2.15589264551875"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. COMTE BORRELL, 206","5.7",3.00,10.00,"Ordenació General","Anual","29059513","81943128","41.3858887346744","2.15152607293863"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","AV. JOSEP TARRADELLAS, 92","9",4.00,16.00,"Ordenació Singular","Anual","28390457","82256495","41.3886518341066","2.14348773291375"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. PROVENÇA, 103","2.25",1.00,4.00,"Ordenació General","Anual","28988075","82036961","41.3867275518942","2.15066074010806"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. DIPUTACIO, 133","5.85",4.00,10.00,"Ordenació General","Anual","29510012","81611325","41.3829398995289","2.15695224503725"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. ROCAFORT, 112","9.15",5.00,16.00,"Ordenació General","Anual","29052143","81376431","41.3807840444463","2.15150428902168"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. CORSEGA, 102","9",4.00,16.00,"Ordenació General","Anual","28632254","82031828","41.3866498315207","2.14640599408808"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. ENTENÇA, 140","11.4",4.00,16.00,"Ordenació General","Anual","28733721","81511008","41.3819679903017","2.14768072093128"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. VILAMARI, 73","4.5",2.00,8.00,"Ordenació General","Anual","28714982","81308038","41.3801382520947","2.14748050895816"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","AV. JOSEP TARRADELLAS, 60","10.5",4.00,16.00,"Ordenació General","Anual","28338889","81869202","41.3851590399162","2.14291681341507"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. ROSSELLO, 59","18",8.00,32.00,"Ordenació General","Anual","28571308","81812442","41.3846684935077","2.14570299216905"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. COMTE D'URGELL, 115","4.5",2.00,8.00,"Ordenació General","Anual","29320836","81828489","41.384879223493","2.15466463735158"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. ROCAFORT, 153","2.25",1.00,4.00,"Ordenació General","Anual","28929238","81471227","41.3816269916469","2.15002345298367"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. LLANÇA, 38","12",4.00,16.00,"Ordenació General","Anual","28654565","81209784","41.3792479584937","2.14676960719741"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. ROCAFORT, 223","2.4",2.00,4.00,"Ordenació General","Anual","28625039","81782090","41.3843998930438","2.14634912940949"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. ARAGO, 129","4.37",2.00,6.00,"Ordenació General","Anual","29274170","81754290","41.3842068376181","2.15411522335849"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","G.V.. CORTS CATALANES, 403","6.75",3.00,12.00,"Ordenació General","Anual","29036202","80969935","41.3771214696704","2.15136126073367"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. CALABRIA, 160","9",4.00,16.00,"Ordenació General","Anual","29096787","81522316","41.3821019152879","2.15202108022826"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. VILADOMAT, 206","5.7",3.00,10.00,"Ordenació General","Anual","28960091","81852777","41.3850662018912","2.15034766924955"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. LLANÇA, 35","13.5",6.00,24.00,"Ordenació General","Anual","28611521","81222646","41.3793599841466","2.14625337751863"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. LONDRES, 35","9",4.00,16.00,"Ordenació General","Anual","28563736","82368521","41.3896762178307","2.14554686737097"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. COMTE D'URGELL, 65","10.6",4.00,14.00,"Ordenació General","Anual","29583009","81560111","41.382485024674","2.15783113728349"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. LLANÇA, 15","15",5.00,20.00,"Ordenació General","Anual","28907618","80920997","41.3766693523068","2.1498294582917"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. ROCAFORT, 225","6.75",3.00,12.00,"Ordenació General","Anual","28617054","81790228","41.384472480556","2.14625267949594"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. CALABRIA, 187","8.55",3.00,12.00,"Ordenació General","Anual","28894099","81698227","41.3836683952035","2.14957661190402"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. PROVENÇA, 85","9",4.00,16.00,"Ordenació General","Anual","28893327","81943417","41.3858766652849","2.14953860409731"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. CALABRIA, 204","4.5",2.00,8.00,"Ordenació General","Anual","28832314","81792480","41.3845118349083","2.14882667355701"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. COMTE BORRELL, 163","2.25",1.00,4.00,"Ordenació General","Temporada","29316753","81649424","41.3832660882704","2.15463669839064"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. ROCAFORT, 106","4.5",2.00,8.00,"Ordenació General","Anual","29101321","81327391","41.3803466931018","2.15209810523062"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. ARAGO, 39","3.6",3.00,6.00,"Ordenació General","Anual","28754084","81244140","41.3795662088093","2.14795560413885"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. ROCAFORT, 74","2.25",1.00,4.00,"Ordenació General","Anual","29237155","81187649","41.3791000423125","2.15373873776588"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. DIPUTACIO, 40","9",4.00,16.00,"Ordenació General","Anual","29052313","81133828","41.3785990182521","2.15153472305932"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. PARIS, 48","5.7",2.00,8.00,"Ordenació General","Anual","28383858","81974548","41.3861118563918","2.14344214258888"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. ARAGO, 99","4.5",2.00,8.00,"Ordenació General","Anual","29041511","81526336","41.3821332488003","2.15135959639792"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. VILADOMAT, 324","10.2",5.00,18.00,"Ordenació General","Anual","28427313","82396172","41.3899131321477","2.14391201164025"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. LLANÇA, 45","13.5",6.00,24.00,"Ordenació General","Anual","28519675","81316361","41.3801958872952","2.14514403976639"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. ROSSELLO, 36","4.5",2.00,8.00,"Ordenació General","Anual","28654430","81864246","41.3851424491461","2.14669093668201"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. DIPUTACIO, 23","15.75",7.00,28.00,"Ordenació General","Anual","29075367","81185850","41.3790695948707","2.15180430957885"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. VILADOMAT, 257","4.8",4.00,8.00,"Ordenació General","Anual","28760732","82024681","41.3865968492429","2.14794333258716"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. ROSSELLO, 88","4.5",2.00,8.00,"Ordenació General","Anual","28870107","82077774","41.3870847173081","2.14924513915757"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","G.V.. CORTS CATALANES, 373","42.75",19.00,76.00,"Ordenació General","Anual","28917587","80847313","41.3760065865793","2.1499573026998"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. COMTE BORRELL, 234","2.25",1.00,4.00,"Ordenació General","Anual","28938960","82065514","41.386980381253","2.15007001215789"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. VALENCIA, 66","5.7",3.00,10.00,"Ordenació General","Anual","28811942","81457288","41.3814910782671","2.14862242791691"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. CONSELL DE CENT, 124","2.4",2.00,4.00,"Ordenació General","Anual","29188390","81452025","41.3814768960734","2.15312472078726"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. VILADOMAT, 306","9",3.00,12.00,"Ordenació General","Anual","28492620","82329154","41.3893153349499","2.14470098311374"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. DIPUTACIO, 30","4.5",2.00,8.00,"Ordenació General","Anual","29018651","81100191","41.3782930926698","2.15113614013429"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. ARAGO, 21","4.37",2.00,6.00,"Ordenació General","Anual","28657604","81150486","41.3787141519919","2.14681292746277"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. VALENCIA, 11","9",4.00,16.00,"Ordenació General","Anual","28621484","81301006","41.3800666284492","2.14636328480213"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. PROVENÇA, 70","4.5",2.00,8.00,"Ordenació General","Anual","28678879","81700818","41.3836726806249","2.14700255865035"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. VILADOMAT, 153","4.37",2.00,6.00,"Ordenació General","Anual","29277563","81498002","41.3818988384321","2.15418571263392"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. MALLORCA, 93","6.75",3.00,12.00,"Ordenació General","Anual","29043745","81902027","41.3855171619509","2.15134231546279"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. PROVENÇA, 12","11.25",5.00,20.00,"Ordenació General","Anual","28433853","81459963","41.3814816291375","2.14410081818086"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. VILADOMAT, 195","2.85",1.00,4.00,"Ordenació General","Anual","29091238","81688360","41.3835969263831","2.15193529206318"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. ROCAFORT, 187","6.75",3.00,12.00,"Ordenació General","Anual","28751541","81652571","41.3832445756179","2.14787717390444"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. ROSSELLO, 84","9",4.00,16.00,"Ordenació General","Anual","28859705","82067595","41.3869921188984","2.14912193367179"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","AV. ROMA, 33","1.52",1.00,2.00,"Distribució Prèvia","Anual","28589650","81507608","41.3819245933155","2.1459582672974"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. PARIS, 95","11.25",5.00,20.00,"Ordenació General","Anual","28670912","82286914","41.3889507254851","2.1468382786241"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. COMTE D'URGELL, 59","14.85",6.00,24.00,"Ordenació General","Anual","29598517","81544188","41.3823429687306","2.15801843969022"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. MALLORCA, 37","13.5",6.00,24.00,"Distribució Prèvia","Anual","28755123","81618823","41.3829409367496","2.14792397769322"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. ARAGO, 39","4.5",2.00,8.00,"Ordenació General","Anual","28754084","81244140","41.3795662088093","2.14795560413885"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. ROCAFORT, 249","6.75",3.00,12.00,"Ordenació General","Anual","28468994","81941967","41.3858259862621","2.14446414118199"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. CALABRIA, 162","6.75",3.00,12.00,"Ordenació General","Anual","29056219","81563704","41.3824711063327","2.1515311058298"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. VILADOMAT, 200","4.8",4.00,8.00,"Ordenació General","Anual","29003250","81808334","41.3846697296665","2.15086901343618"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. ENTENÇA, 101","8.55",3.00,12.00,"Ordenació General","Anual","28888688","81321221","41.3802723575889","2.14955614578799"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","AV. JOSEP TARRADELLAS, 50","4.5",2.00,8.00,"Ordenació Singular","Anual","28334507","81799268","41.384528780233","2.14287268136244"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. VALENCIA, 62","6.75",3.00,12.00,"Ordenació General","Anual","28772003","81418691","41.3811399140933","2.14814936255496"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. CALABRIA, 114","4.65",3.00,8.00,"Ordenació General","Anual","29285723","81328956","41.3803770161974","2.15430301931224"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. ROSSELLO, 54","4.5",2.00,8.00,"Ordenació General","Anual","28736878","81946230","41.3858881569408","2.14766728531832"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. VALENCIA, 59","4.5",2.00,8.00,"Ordenació General","Anual","28896437","81570955","41.3825223082718","2.1496195061523"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. CALABRIA, 114","3.6",3.00,6.00,"Ordenació General","Anual","29285723","81328956","41.3803770161974","2.15430301931224"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",9,"la Nova Esquerra de l'Eixample","C. CONSELL DE CENT, 165","5.7",3.00,10.00,"Ordenació General","Anual","29317121","81609219","41.3829040080155","2.15464578913996"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. SANT ANTONI MARIA CLARET, 216","9",4.00,16.00,"Ordenació General","Anual","31017378","84735919","41.4112127751118","2.17462228839355"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. LEPANT, 294","6.75",3.00,12.00,"Ordenació General","Anual","31078306","84103954","41.4055261060293","2.17542319468138"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. CORSEGA, 607","6.75",3.00,12.00,"Ordenació General","Anual","31050068","84433348","41.4084904259279","2.17504786222868"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. PROVENÇA, 383","11.25",5.00,20.00,"Ordenació General","Anual","30715260","83728552","41.4021137799228","2.1711231297228"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. PROVENÇA, 493","4.5",2.00,8.00,"Ordenació General","Anual","31230446","84231148","41.4066847298506","2.17722875962193"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. CONSELL DE CENT, 573","9",3.00,12.00,"Ordenació General","Anual","31745840","83990269","41.4045591345989","2.18342158662231"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. CORSEGA, 589","9",3.00,12.00,"Ordenació General","Anual","30948570","84335107","41.4075968898227","2.17384481905824"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. PADILLA, 250","6.75",3.00,12.00,"Ordenació General","Anual","31212034","84151160","41.405962728964","2.17701758821429"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. ROSSELLO, 419","2.4",2.00,4.00,"Ordenació General","Anual","30813243","84011617","41.4046716891423","2.17226286193636"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. ROSSELLO, 378","4.5",2.00,8.00,"Ordenació General","Anual","30821974","83989957","41.4044773561895","2.17236978305681"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. CORSEGA, 534","3.6",3.00,6.00,"Ordenació General","Anual","30838543","84197871","41.4063513928431","2.17254423275652"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. MALLORCA, 438","2.4",2.00,4.00,"Ordenació General","Anual","31218954","84002498","41.4046243711744","2.17711726521177"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. CARTAGENA, 209","3.6",3.00,6.00,"Ordenació General","Anual","31564582","84129653","41.4057991124164","2.18123750628908"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. CORSEGA, 613","9",4.00,16.00,"Ordenació General","Anual","31083994","84477318","41.4088893583174","2.17544872241254"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. MARINA, 325","6.75",3.00,12.00,"Ordenació General","Anual","30630793","84348227","41.4076876965368","2.17004170323159"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. LEPANT, 293","5.4",2.00,8.00,"Ordenació General","Anual","31043735","84108232","41.4055616718735","2.17500914215245"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. VALENCIA, 475","2.4",2.00,4.00,"Ordenació General","Anual","31315471","83940080","41.4040704443708","2.17827894423501"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. ROSSELLO, 368","2",1.00,2.00,"Ordenació General","Anual","30740147","83909962","41.4037498229283","2.17140007495987"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. LEPANT, 358","2.25",1.00,4.00,"Ordenació General","Anual","30773227","84413909","41.4082915508344","2.17173815057802"
